"smurff","dead"
333.57992913574,369.467231696239
196.814714874291,202.605234228075
557.686728218105,585.810281453887
86.8963261025492,433.782664371654
299.004463883117,758.918245320208
535.354069657624,818.719133654609
0,477.638664012775
486.026126728547,486.80862728646
251.606840486173,389.683089847211
79.7724613418502,79.7905213108752
680.296600035625,952.075795538723
329.818010327872,357.864091091789
750.075414553285,757.531494766707
216.523813284934,413.614369369578
461.779336731881,621.050500161946
234.651154967956,290.414829103276
89.7740744005423,250.21276512742
714.057476628572,957.78199092485
0,223.293267068919
376.068180402508,412.061718524899
862.442009752359,870.204730708152
629.422886073589,670.292349687079
480.593732384965,500.368048676988
609.446311606094,756.08038747753
545.271140234545,672.289384661941
214.557198887691,785.704925825819
227.904080202145,228.512631004676
19.8246409222484,90.5566976193804
211.257666643709,442.868475370109
196.729732010514,481.047756833956
656.512537744989,658.780178684974
299.245082924142,435.897098341491
216.268556058407,448.785148914903
154.196628874168,199.714408790693
112.610809575068,491.472010432277
0,475.1825103499
191.325691271573,394.325334665598
669.390899267513,747.607556495816
741.948205254972,791.48329673335
107.061620440567,326.761995003326
0,10.9266186989844
723.410451053409,761.392962918151
667.344454573933,842.799215634819
144.635013090447,307.391819519456
81.4609261068128,88.9113756245933
198.346829387831,207.586003111675
106.927158958617,109.355218685465
195.915066987001,200.910898579285
175.770206669207,183.90605601063
143.814160855377,153.21751589328
612.028279742226,654.831521899439
676.388193781823,677.720555841457
345.772966595367,473.418362438679
525.502877201885,614.233133107424
144.551729282364,229.442882286385
337.712221209658,506.269157562871
173.697750573745,425.227310508024
494.868415403413,661.223981210496
157.274661912583,525.222273273394
500.634429884609,609.313546959311
0,18.9267066065222
539.737566807307,662.629554041661
609.66084791705,609.81689965725
759.436794098954,764.011777684325
209.512013943866,680.702598643722
108.414814771215,118.953746768879
215.737290862948,596.269313324941
283.088672026992,558.342610959662
789.295644313922,793.743285084143
539.547391139204,659.81880043936
375.987501700788,388.741455389652
211.589244686067,373.263433912303
181.097879292211,859.76300163893
238.8948752461,305.771882142406
16.5738012995571,226.253880446777
469.341342665255,519.393132222816
446.067014923319,469.325514525175
210.020098561421,598.281356789405
81.2277384403118,90.6225355770439
834.836331697386,844.880175455706
719.210892230971,773.995546173071
731.731713859364,793.269510289654
181.842154941289,312.219446946867
98.5887475565542,179.965333759785
82.5916621435899,671.23169037723
475.939821453765,497.214671155903
589.239154219162,730.556770373136
208.308676626533,678.967894737376
222.12817284477,227.878161436878
172.888540293556,452.516691103578
656.781813520825,667.275979299797
209.973340483382,252.79194272263
618.143318144605,673.310578998644
128.103142283669,129.308565577026
223.139339593705,613.775081321597
196.039203563705,717.214146910468
595.595584725961,950.917868068907
145.738087375943,146.047179526649
770.846543522319,780.555844074115
752.149149896577,754.220291346544
90.9619438631001,97.591067657806
712.42156781624,718.95041284943
770.716208123602,795.12776505202
666.876527543878,761.344818878686
243.039040374104,674.704943274846
276.032289102674,314.705295474268
467.82507606782,598.25409998442
810.227622916922,826.75185605092
186.022050017957,362.027974626515
741.035539515316,776.852732114028
385.744011432165,478.188576668501
599.107469551032,672.842330096522
173.819770364184,177.236761103151
107.851235547816,118.250144277466
212.158115262166,719.92999692075
240.606267559808,492.774301943369
590.172077857889,677.600831242045
313.473139421083,449.979087498039
96.8369206306525,161.687930967659
173.434707417795,178.036124581937
534.640491511673,657.418604752515
142.541735120118,157.380772778764
450.814463725314,509.623728589155
786.080326514319,955.067739245947
678.266161073698,737.164746433496
601.488323088183,602.579621546203
152.131281960701,155.088915182278
194.78207922905,198.265275890008
478.719431614503,509.554138612235
145.021856074615,157.98014637921
373.112963346532,421.515643788269
198.690138943493,335.020869389409
94.0744679502677,507.814205689589
234.410586311016,280.680304571986
144.587215362582,303.022196978331
776.2797535602,842.348857048433
881.453075234778,945.065055333544
375.41673984495,398.964221926406
452.274995416403,538.11424403917
673.381745540123,678.039113902021
269.684757778421,498.722948804731
127.302219937555,437.501641391544
81.6924966780934,180.760230614571
669.338015014135,679.089486498618
283.019325306639,464.723001211882
85.7981802360367,98.0046056939755
671.65274047805,741.594331836328
119.917310274439,338.266337829409
415.298120325151,417.018547839951
467.498850848526,654.714702224126
239.267657402903,344.776130155195
203.897667460144,745.945484502241
270.720850288868,502.651610366534
404.767152550165,598.084563788725
945.091497671325,1003.77938353084
434.288422879297,499.757195998915
659.263888810063,815.188343338668
103.428881167667,404.079089406412
478.875360544771,881.449955310207
396.323340228526,426.901812402764
518.499345282795,520.841751044616
386.331698457478,475.69709032774
0,114.39512779261
211.958939343691,273.958036215976
115.138442546828,144.806424036622
405.686327255797,418.52388423821
446.864128120244,627.192448910326
674.720445732819,794.02204804495
134.079645818099,335.258040435147
335.910609472543,544.217783191707
209.199774282053,615.179956041276
222.921881900169,530.944019977003
777.168115761131,783.483167530969
873.518132605082,873.821996927727
677.325389433652,790.625087050721
587.193354934221,618.33733894676
116.297205703566,143.278229939286
0,15.2114997245371
23.659897249192,740.196465454996
200.053061187267,673.622463524342
80.2278447498102,187.071651666192
240.782501395792,303.805496903602
652.796194764447,673.788880970795
552.470523499651,669.865272145253
675.924288347712,676.482262354111
497.681554402458,603.424572159536
716.615623814054,740.743939155713
342.506344713299,360.486486173468
742.594975752756,755.54286264535
324.28816619562,583.261231981684
500.701486704871,594.560339536518
711.632854545955,746.239032777026
208.249025639147,336.682339628926
79.489896444374,79.6597001971677
186.188508853782,221.811083635315
619.060535436496,656.49212904647
192.033298206516,600.251983032329
105.371731545543,339.06691784854
210.866069301963,586.159665799001
611.521697426595,613.474371666089
173.916803442175,583.204358836636
620.004217399844,624.443513067439
