death_times,smurf_times,dt,event,smurf_events
66.9166676666667,66.9166676666667,0.4166676666666973,1,1
65.250001,65.250001,0.8333343333332976,1,1
64.3333343333333,64.3333343333333,0.8333343333332976,1,1
78.8333343333333,78.8333343333333,0.33333433333329765,1,1
84.8333343333333,84.8333343333333,0.6666676666665978,1,1
74.9166676666667,74.9166676666667,0.8333343333333971,1,1
84.250001,84.0833333333333,2.0,1,1
78.6666676666667,78.6666676666667,0.1666676666666973,1,1
91.0833343333333,91.0833343333333,1.6666676666665978,1,1
75.750001,75.750001,5.583334333333298,1,1
83.4166676666667,83.4166676666667,2.7500009999999975,1,1
73.250001,73.250001,0.7500009999999975,1,1
77.8333343333333,76.8333333333333,2.75,1,1
75.250001,75.250001,2.0000009999999975,1,1
66.6666676666667,66.6666676666667,1.2500009999999975,1,1
87.250001,87.250001,2.0833343333332976,1,1
74.3333343333333,74.3333343333333,0.16666766666659782,1,1
85.9166676666667,85.9166676666667,1.0000009999999975,1,1
78.0833343333333,78.0833343333333,2.2500009999999975,1,1
81.9166676666667,81.9166676666667,3.1666676666666973,1,1
72.6666676666667,72.6666676666667,0.5000009999999975,1,1
91.3333343333333,81.5833333333333,1.8333333333333002,1,1
89.000001,88.6666666666667,2.8333333333333997,1,1
82.8333343333333,79.4166666666667,2.6666666666667,1,1
73.1666676666667,73.1666676666667,2.6666676666666973,1,1
72.3333343333333,72.3333343333333,0.6666676666665978,1,1
72.750001,72.750001,0.5833343333332976,1,1
81.3333343333333,81.3333343333333,1.5000009999999975,1,1
81.8333343333333,81.8333343333333,1.9166676666665978,1,1
81.1666676666667,79.5,2.25,1,1
79.4166676666667,79.4166676666667,7.0000009999999975,1,1
75.250001,75.250001,2.3333343333332976,1,1
81.8333343333333,81.8333343333333,0.5833343333332976,1,1
88.6666676666667,88.6666676666667,0.5833343333333971,1,1
79.250001,79.250001,0.5000009999999975,1,1
67.500001,67.500001,0.08333433333329765,1,1
87.1666676666667,85.5,2.8333333333333,1,1
72.9166676666667,72.9166676666667,1.0833343333333971,1,1
75.9166676666667,66.0833333333333,1.75,1,1
69.6694055174538,69.6666666666667,2.3333333333333997,1,1
84.000001,84.000001,3.3333343333332976,1,1
64.500001,64.500001,1.2500009999999975,1,1
75.8333343333333,75.8333343333333,0.7500009999999975,1,1
60.8333343333333,60.8333343333333,0.4166676666665978,1,1
62.5833343333333,62.5833343333333,1.8333343333332976,1,1
71.750001,71.750001,0.9166676666666973,1,1
75.1666676666667,75.1666676666667,0.9166676666666973,1,1
87.000001,87.000001,0.5833343333332976,1,1
89.9166676666667,89.0833333333333,2.1666666666666003,1,1
67.1666676666667,67.1666676666667,0.2500009999999975,1,1
87.4166676666667,87.4166676666667,0.5833343333333971,1,1
82.4166676666667,82.4166676666667,1.3333343333333971,1,1
